"source" "journal" "statcheck_journal" "year_published" "date_received" "period" "nr_nhst" "nr_errors" "nr_dec_errors" "perc_errors" "perc_dec_errors"
"jsep_2009_45_04_oppenheimer_instructional-manipulation-checks" "JESP" 1 2009 2008-08-19 0 22 1 0 4.55 0
"jsep_2009_45_04_paolini_accountability-moderates-member" "JESP" 1 2009 2008-07-16 0 22 2 0 9.09 0
"jsep_2009_45_04_parker_whos-chasing-whom" "JESP" 1 2009 2009-01-22 0 9 1 0 11.11 0
"jsep_2009_45_04_pennekamp_in-matters-of" "JESP" 1 2009 2008-01-24 0 50 1 0 2 0
"jsep_2009_45_04_pierro_let-there-be" "JESP" 1 2009 2008-09-25 0 4 0 0 0 0
"jsep_2009_45_04_plant_the-obama-effect" "JESP" 1 2009 2009-04-03 0 5 0 0 0 0
"jsep_2009_45_04_putten_dealing-with-missed" "JESP" 1 2009 2008-12-23 0 13 0 0 0 0
"jsep_2009_45_04_reinhard_when-failing-feels" "JESP" 1 2009 2007-12-20 0 38 2 0 5.26 0
"jsep_2009_45_04_rivera_resource-dependent-effects" "JESP" 1 2009 2008-08-05 0 3 0 0 0 0
"jsep_2009_45_04_rothschild_does-peace-have" "JESP" 1 2009 2009-02-19 0 3 0 0 0 0
"jsep_2009_45_04_schubert_the-embodied-self" "JESP" 1 2009 2007-08-22 0 12 0 0 0 0
"jsep_2009_45_04_shook_political-ideology-exploration" "JESP" 1 2009 2009-01-23 0 9 1 0 11.11 0
"jsep_2009_45_04_smallman_counterfactual-thinking-facilitates" "JESP" 1 2009 2008-08-04 0 17 0 0 0 0
"jsep_2009_45_04_spencer-rodgers_cultural-differences-in" "JESP" 1 2009 2008-02-13 0 3 0 0 0 0
"jsep_2009_45_04_stillman_alone-and-without" "JESP" 1 2009 2008-02-22 0 22 1 0 4.55 0
"jsep_2009_45_04_veling_putting-behavior-on" "JESP" 1 2009 2008-08-14 0 6 1 0 16.67 0
"jsep_2009_45_04_waggoner_person-perception-by" "JESP" 1 2009 2009-03-24 0 3 0 0 0 0
"jsep_2009_45_04_wakslak_cognitive-consequences-of" "JESP" 1 2009 2008-08-21 0 8 0 0 0 0
"jsep_2009_45_04_whitfield_mutual-influence-of" "JESP" 1 2009 2007-08-31 0 80 2 0 2.5 0
"jsep_2009_45_04_wubben_how-emotion-communication" "JESP" 1 2009 2008-09-03 0 7 0 0 0 0
"jsep_2009_45_05_allen_stereotype-strength-and" "JESP" 1 2009 2008-12-29 0 10 0 0 0 0
"jsep_2009_45_05_bakerjr_male-risk-taking" "JESP" 1 2009 2009-01-21 0 7 1 0 14.29 0
"jsep_2009_45_05_dechene_mix-me-a" "JESP" 1 2009 2009-04-29 0 14 0 0 0 0
"jsep_2009_45_05_eibach_priming-family-values" "JESP" 1 2009 2009-05-04 0 11 0 0 0 0
"jsep_2009_45_05_franklinjr_a-dual-process" "JESP" 1 2009 2008-08-13 0 12 0 0 0 0
"jsep_2009_45_05_jia_lessons-from-a" "JESP" 1 2009 2009-03-19 0 6 0 0 0 0
"jsep_2009_45_05_jonas_culture-self-and" "JESP" 1 2009 2008-11-06 0 33 1 0 3.03 0
"jsep_2009_45_05_levitan_social-network-composition" "JESP" 1 2009 2008-08-13 0 6 0 0 0 0
"jsep_2009_45_05_olson_evidence-for-the" "JESP" 1 2009 2008-08-27 0 1 0 0 0 0
"jsep_2009_45_05_papies_planning-is-for" "JESP" 1 2009 2009-02-17 0 12 0 0 0 0
"jsep_2009_45_05_poortvliet_low-ranks-make" "JESP" 1 2009 2009-03-17 0 13 0 0 0 0
"jsep_2009_45_05_rim_spontaneous-trait-inference" "JESP" 1 2009 2008-12-15 0 16 0 0 0 0
"jsep_2009_45_05_yamada_appreciating-art-verbally" "JESP" 1 2009 2008-12-08 0 8 0 0 0 0
"jsep_2009_45_05_young_interracial-contexts-debilitate" "JESP" 1 2009 2009-03-18 0 7 0 0 0 0
"jsep_2009_45_06_cohen_do-groups-lie" "JESP" 1 2009 2009-11-20 0 6 0 0 0 0
"jsep_2009_45_06_custers_the-nonconscious-road" "JESP" 1 2009 2008-01-28 0 12 0 0 0 0
"jsep_2009_45_06_gino_contagion-or-restitution" "JESP" 1 2009 2009-06-30 0 10 0 0 0 0
"jsep_2009_45_06_gunia_vicarious-entrapment-your" "JESP" 1 2009 2009-06-02 0 7 0 0 0 0
"jsep_2009_45_06_hatzenbuehler_an-implicit-measure" "JESP" 1 2009 2009-10-20 0 3 1 0 33.33 0
"jsep_2009_45_06_hebl_ethnic-differences-in" "JESP" 1 2009 2007-07-25 0 45 9 5 20 11.11
"jsep_2009_45_06_horvath_narcissistic-defensiveness-hypervigilance" "JESP" 1 2009 2008-07-22 0 8 0 0 0 0
"jsep_2009_45_06_jia_asymmetrical-attention-allocation" "JESP" 1 2009 2009-01-24 0 16 2 0 12.5 0
"jsep_2009_45_06_kang_beyond-the-double" "JESP" 1 2009 2009-05-21 0 21 17 0 80.95 0
"jsep_2009_45_06_koole_pulling-yourself-together" "JESP" 1 2009 2008-01-18 0 8 0 0 0 0
"jsep_2009_45_06_kruger_between-a-rock" "JESP" 1 2009 2009-12-20 0 7 1 0 14.29 0
"jsep_2009_45_06_kruger_the-paradox-of" "JESP" 1 2009 2009-01-26 0 9 0 0 0 0
"jsep_2009_45_06_lange_to-err-is" "JESP" 1 2009 2008-03-26 0 23 2 0 8.7 0
"jsep_2009_45_06_langer_when-linking-is" "JESP" 1 2009 2008-08-29 0 13 2 0 15.38 0
"jsep_2009_45_06_lebel_implicit-partner-affect" "JESP" 1 2009 2008-12-20 0 2 0 0 0 0
"jsep_2009_45_06_leeuwen_the-influence-of" "JESP" 1 2009 2009-02-03 0 8 0 0 0 0
"jsep_2009_45_06_lichtenfeld_the-semantic-red" "JESP" 1 2009 2009-05-08 0 4 0 0 0 0
"jsep_2009_45_06_mallan_verbal-instruction-abolishes" "JESP" 1 2009 2009-04-29 0 4 1 1 25 25
"jsep_2009_45_06_murray_becoming-irreplaceable-how" "JESP" 1 2009 2008-12-20 0 6 0 0 0 0
"jsep_2009_45_06_nelissen_take-it-or" "JESP" 1 2009 2008-07-29 0 9 3 0 33.33 0
"jsep_2009_45_06_petrocelli_counterfactual-thinking-and" "JESP" 1 2009 2009-12-20 0 7 0 0 0 0
"jsep_2009_45_06_rule_female-sexual-orientation" "JESP" 1 2009 2009-11-20 0 17 2 0 11.76 0
"jsep_2009_45_06_ruys_learning-to-like" "JESP" 1 2009 2009-03-02 0 14 0 0 0 0
"jsep_2009_45_06_vandello_mens-misperceptions-about" "JESP" 1 2009 2009-05-27 0 24 2 1 8.33 4.17
"jsep_2009_45_06_wesselmann_i-feel-your" "JESP" 1 2009 2009-11-20 0 14 0 0 0 0
"jsep_2009_45_06_west_superordinate-identity-and" "JESP" 1 2009 2009-04-15 0 40 3 0 7.5 0
"jsep_2010_46_01_alter_rising-to-the" "JESP" 1 2010 2009-05-26 0 12 0 0 0 0
"jsep_2010_46_01_ames_professed-impressions-what" "JESP" 1 2010 2009-01-09 0 25 2 0 8 0
"jsep_2010_46_01_bair_examining-the-consequences" "JESP" 1 2010 2008-09-18 0 13 0 0 0 0
"jsep_2010_46_01_bastian_excluded-from-humanity" "JESP" 1 2010 2008-09-30 0 67 3 2 4.48 2.99
"jsep_2010_46_01_bernstein_a-preference-for" "JESP" 1 2010 2009-06-03 0 4 0 0 0 0
"jsep_2010_46_01_bramesfeld_sad-and-social" "JESP" 1 2010 2009-01-29 0 37 2 0 5.41 0
"jsep_2010_46_01_castelli_on-the-determinants" "JESP" 1 2010 2009-04-20 0 15 1 0 6.67 0
"jsep_2010_46_01_cavallo_when-self-protection" "JESP" 1 2010 2007-12-19 0 10 0 0 0 0
"jsep_2010_46_01_cohen_how-communication-increases" "JESP" 1 2010 2009-03-05 0 20 3 0 15 0
"jsep_2010_46_01_dijke_procedural-fairness-and" "JESP" 1 2010 2008-07-04 0 19 1 1 5.26 5.26
"jsep_2010_46_01_egan_choice-induced-preferences" "JESP" 1 2010 2008-12-20 0 4 2 1 50 25
"jsep_2010_46_01_eliezer_the-costs-of" "JESP" 1 2010 2009-05-01 0 1 1 0 100 0
"jsep_2010_46_01_fast_blame-contagion-the" "JESP" 1 2010 2008-11-06 0 13 1 0 7.69 0
"jsep_2010_46_01_fischer_media-violence-and" "JESP" 1 2010 2009-02-17 0 5 0 0 0 0
"jsep_2010_46_01_fishbach_counteractive-evaluation-asymmetric" "JESP" 1 2010 2008-11-30 0 9 0 0 0 0
"jsep_2010_46_01_freeman_continuous-dynamics-in" "JESP" 1 2010 2009-06-25 0 14 0 0 0 0
"jsep_2010_46_01_gray_torture-and-judgements" "JESP" 1 2010 2009-09-04 0 4 0 0 0 0
"jsep_2010_46_01_hansen_when-the-death" "JESP" 1 2010 2009-07-16 0 10 4 0 40 0
"jsep_2010_46_01_hirschberger_looking-away-from" "JESP" 1 2010 2007-11-20 0 10 1 1 10 10
"jsep_2010_46_01_housley_we-are-familiar" "JESP" 1 2010 2009-06-16 0 6 0 0 0 0
"jsep_2010_46_01_jamieson_turning-the-knots" "JESP" 1 2010 2009-07-17 0 9 1 0 11.11 0
"jsep_2010_46_01_kang_your-mistakes-are" "JESP" 1 2010 2009-07-16 0 6 0 0 0 0
"jsep_2010_46_01_kosloff_the-effects-of" "JESP" 1 2010 2009-03-05 0 17 1 1 5.88 5.88
"jsep_2010_46_01_kressel_personality-traits-function" "JESP" 1 2010 2009-06-22 0 7 1 0 14.29 0
"jsep_2010_46_01_kyung_reconstruction-of-things" "JESP" 1 2010 2009-06-24 0 11 1 1 9.09 9.09
"jsep_2010_46_01_motyl_when-animals-attack" "JESP" 1 2010 2009-05-05 0 4 3 0 75 0
"jsep_2010_46_01_petrocelli_event-detail-and" "JESP" 1 2010 2009-05-04 0 42 2 1 4.76 2.38
"jsep_2010_46_01_pettit_looking-down-and" "JESP" 1 2010 2009-04-24 0 37 1 0 2.7 0
"jsep_2010_46_01_radvansky_stereotype-activation-inhibition" "JESP" 1 2010 2007-01-31 0 7 0 0 0 0
"jsep_2010_46_01_rubin_a-processing-fluency" "JESP" 1 2010 2009-02-18 0 19 0 0 0 0
"jsep_2010_46_01_stewart_consider-the-situation" "JESP" 1 2010 2009-07-23 0 11 5 1 45.45 9.09
"jsep_2010_46_01_unzueta_how-believing-in" "JESP" 1 2010 2009-06-24 0 5 0 0 0 0
"jsep_2010_46_01_vorauer_in-need-of" "JESP" 1 2010 2009-06-09 0 24 0 0 0 0
"jsep_2010_46_02_adamsjr_looking-the-other" "JESP" 1 2010 2009-01-05 0 6 0 0 0 0
"jsep_2010_46_02_bohns_why-didnt-you" "JESP" 1 2010 2008-10-27 0 46 4 0 8.7 0
"jsep_2010_46_02_building-self-control" "JESP" 1 2010 2009-09-02 0 27 4 2 14.81 7.41
"jsep_2010_46_02_callan_the-effects-of" "JESP" 1 2010 2009-11-30 0 11 0 0 0 0
"jsep_2010_46_02_forster_how-love-and" "JESP" 1 2010 2008-06-06 0 35 2 0 5.71 0
"jsep_2010_46_02_guinote_social-power-increases" "JESP" 1 2010 2009-04-07 0 15 2 0 13.33 0
"jsep_2010_46_02_han_malleability-of-attitudes" "JESP" 1 2010 2009-05-07 0 18 4 0 22.22 0
"jsep_2010_46_02_hehman_where-the-division" "JESP" 1 2010 2009-08-05 0 16 0 0 0 0
"jsep_2010_46_02_hess_social-rejection-and" "JESP" 1 2010 2009-07-02 0 14 1 0 7.14 0
"jsep_2010_46_02_lehmiller_the-effect-of" "JESP" 1 2010 2009-12-20 0 19 0 0 0 0
"jsep_2010_46_02_maitner_identity-salience-moderates" "JESP" 1 2010 2009-06-30 0 6 0 0 0 0
"jsep_2010_46_02_mallett_increasing-positive-intergroup" "JESP" 1 2010 2009-08-26 0 15 1 0 6.67 0
"jsep_2010_46_02_mason_male-susceptibility-to" "JESP" 1 2010 2009-09-22 0 15 0 0 0 0
"jsep_2010_46_02_miles_moving-memories-behavioral" "JESP" 1 2010 2009-09-25 0 7 0 0 0 0
"jsep_2010_46_02_molden_motivations-for-promotion" "JESP" 1 2010 2008-06-02 0 42 5 1 11.9 2.38
"jsep_2010_46_02_olivola_fooled-by-first" "JESP" 1 2010 2009-08-21 0 13 0 0 0 0
"jsep_2010_46_02_payne_implicit-and-explicit" "JESP" 1 2010 2009-08-27 0 15 0 0 0 0
"jsep_2010_46_02_penner_aversive-racism-and" "JESP" 1 2010 2009-09-19 0 1 1 0 100 0
"jsep_2010_46_02_pettit_holding-your-place" "JESP" 1 2010 2009-04-08 0 9 0 0 0 0
"jsep_2010_46_02_plant_you-do-not" "JESP" 1 2010 2009-10-19 0 6 0 0 0 0
"jsep_2010_46_02_polman_information-distortion-in" "JESP" 1 2010 2009-07-20 0 4 0 0 0 0
"jsep_2010_46_02_proctor_mother-nature-doesnt" "JESP" 1 2010 2009-06-29 0 18 0 0 0 0
"jsep_2010_46_02_ray_crossed-categorization-evaluation" "JESP" 1 2010 2009-08-07 0 6 0 0 0 0
"jsep_2010_46_02_rubin_the-central-tendency" "JESP" 1 2010 2009-02-24 0 16 0 0 0 0
"jsep_2010_46_02_schmidt_implicit-and-explicit" "JESP" 1 2010 2009-07-05 0 13 1 0 7.69 0
"jsep_2010_46_02_sesko_prototypes-of-race" "JESP" 1 2010 2009-08-20 0 18 2 0 11.11 0
"jsep_2010_46_02_shapiro_threatened-selves-and" "JESP" 1 2010 2009-10-26 0 15 1 0 6.67 0
"jsep_2010_46_02_sherman_embodied-cognition-and" "JESP" 1 2010 2009-04-24 0 34 1 0 2.94 0
"jsep_2010_46_02_slabu_getting-what-you" "JESP" 1 2010 2008-11-20 0 25 6 0 24 0
"jsep_2010_46_02_tetlock_the-punitiveness-paradox" "JESP" 1 2010 2009-07-14 0 37 0 0 0 0
"jsep_2010_46_02_verkuyten_assimilation-ideology-and" "JESP" 1 2010 2009-02-09 0 14 5 0 35.71 0
"jsep_2010_46_02_wichman_doubting-ones-doubt" "JESP" 1 2010 2008-10-09 0 8 1 0 12.5 0
"jsep_2010_46_02_willis_illegitimacy-improves-goal" "JESP" 1 2010 2009-11-20 0 4 1 0 25 0
"jsep_2010_46_02_young_mere-exposure-has" "JESP" 1 2010 2008-09-02 0 4 0 0 0 0
"jsep_2010_46_03_bayes_staying-on-track" "JESP" 1 2010 2008-08-27 0 23 2 2 8.7 8.7
"jsep_2010_46_03_bliss-moreau_i-like-the" "JESP" 1 2010 2008-11-20 0 6 0 0 0 0
"jsep_2010_46_03_chernyak_being-excluded-by" "JESP" 1 2010 2009-10-28 0 30 8 0 26.67 0
"jsep_2010_46_03_chow_thanks-but-no" "JESP" 1 2010 2009-06-23 0 22 2 1 9.09 4.55
"jsep_2010_46_03_fernandez-dols_hypocrites-or-maligned" "JESP" 1 2010 2009-05-14 0 9 3 0 33.33 0
"jsep_2010_46_03_heerey_implicit-learning-of" "JESP" 1 2010 2009-12-20 0 5 2 0 40 0
"jsep_2010_46_03_kwaadsteniet_social-status-as" "JESP" 1 2010 2009-11-20 0 36 5 0 13.89 0
"jsep_2010_46_03_liberman_achieving-difficult-agreements" "JESP" 1 2010 2009-11-01 0 34 1 0 2.94 0
"jsep_2010_46_03_lin_reflexively-mindblind-using" "JESP" 1 2010 2009-03-03 0 8 0 0 0 0
"jsep_2010_46_03_parks-stamm_making-sense-of" "JESP" 1 2010 2008-08-28 0 32 0 0 0 0
"jsep_2010_46_03_sinaceur_suspending-judgement-to" "JESP" 1 2010 2008-03-31 0 20 0 0 0 0
"jsep_2010_46_03_sivanathan_protecting-the-self" "JESP" 1 2010 2009-10-27 0 16 2 1 12.5 6.25
"jsep_2010_46_04_beck_looking-a-gift" "JESP" 1 2010 2009-10-23 0 3 0 0 0 0
"jsep_2010_46_04_bijlstra_the-social-face" "JESP" 1 2010 2009-07-18 0 36 2 0 5.56 0
"jsep_2010_46_04_carney_decision-making-and" "JESP" 1 2010 2009-10-09 0 7 1 0 14.29 0
"jsep_2010_46_04_dewall_the-big-the" "JESP" 1 2010 2009-12-17 0 16 1 0 6.25 0
"jsep_2010_46_04_eibach_having-a-senior" "JESP" 1 2010 2008-07-09 0 11 0 0 0 0
"jsep_2010_46_04_fay_listeners-influence-speakers" "JESP" 1 2010 2009-12-22 0 4 0 0 0 0
"jsep_2010_46_04_goodwin_the-psychological-sting" "JESP" 1 2010 2009-10-20 0 18 2 0 11.11 0
"jsep_2010_46_04_hailman_just-the-thought" "JESP" 1 2010 2009-08-01 0 13 0 0 0 0
"jsep_2010_46_04_hatz_anger-as-a" "JESP" 1 2010 2009-12-28 0 2 0 0 0 0
"jsep_2010_46_04_heilman_wimpy-and-undeserving" "JESP" 1 2010 2009-08-06 0 29 2 0 6.9 0
"jsep_2010_46_04_ledgerwood_differential-information-use" "JESP" 1 2010 2010-01-05 0 13 1 0 7.69 0
"jsep_2010_46_04_marigold_fostering-relationship-resilience" "JESP" 1 2010 2009-11-06 0 34 0 0 0 0
"jsep_2010_46_04_martinie_cognitive-dissonance-induced" "JESP" 1 2010 2009-09-07 0 16 4 0 25 0
"jsep_2010_46_04_mishra_you-cant-always" "JESP" 1 2010 2009-06-24 0 11 0 0 0 0
"jsep_2010_46_04_murray_a-smart-unconscious" "JESP" 1 2010 2009-12-19 0 4 0 0 0 0
"jsep_2010_46_04_ritter_the-role-of" "JESP" 1 2010 2008-11-07 0 34 3 0 8.82 0
"jsep_2010_46_04_slepian_shedding-light-on" "JESP" 1 2010 2009-11-18 0 16 1 0 6.25 0
"jsep_2010_46_04_valdesolo_the-rhythm-of" "JESP" 1 2010 2010-01-07 0 5 0 0 0 0
"jsep_2010_46_04_weick_how-long-will" "JESP" 1 2010 2009-02-13 0 28 2 0 7.14 0
"jsep_2010_46_05_anderson_i-only-have" "JESP" 1 2010 2010-02-17 0 12 1 0 8.33 0
"jsep_2010_46_05_chen_tell-me-more" "JESP" 1 2010 2009-08-26 0 7 0 0 0 0
"jsep_2010_46_05_cheung_costs-and-benefits" "JESP" 1 2010 2009-02-21 0 2 0 0 0 0
"jsep_2010_46_05_cosley_is-comparison-for" "JESP" 1 2010 2009-09-15 0 9 3 1 33.33 11.11
"jsep_2010_46_05_destin_incentivizing-education-seeing" "JESP" 1 2010 2009-09-25 0 3 0 0 0 0
"jsep_2010_46_05_giacomantonio_psychological-distance-boosts" "JESP" 1 2010 2010-01-04 0 16 1 0 6.25 0
"jsep_2010_46_05_goncalo_distributive-justice-beliefs" "JESP" 1 2010 2009-12-01 0 17 2 1 11.76 5.88
"jsep_2010_46_05_gutierrez_the-effect-of" "JESP" 1 2010 2009-11-06 0 19 1 0 5.26 0
"jsep_2010_46_05_gutsell_empathy-constrained-prejudice" "JESP" 1 2010 2009-11-21 0 14 2 0 14.29 0
"jsep_2010_46_05_heus_framing-prisoners-and" "JESP" 1 2010 2008-12-15 0 3 0 0 0 0
"jsep_2010_46_05_hopthrow_group-transformation-how" "JESP" 1 2010 2010-03-04 0 6 1 0 16.67 0
"jsep_2010_46_05_kleef_longer-term-consequences" "JESP" 1 2010 2008-12-03 0 15 4 1 26.67 6.67
"jsep_2010_46_05_ku_perception-through-a" "JESP" 1 2010 2009-01-26 0 6 1 0 16.67 0
"jsep_2010_46_05_lakens_movement-synchrony-and" "JESP" 1 2010 2009-02-09 0 22 2 0 9.09 0
"jsep_2010_46_05_lee_am-i-doing" "JESP" 1 2010 2009-11-05 0 19 3 1 15.79 5.26
"jsep_2010_46_05_mccaslin_self-enhancement-and" "JESP" 1 2010 2009-10-08 0 11 0 0 0 0
"jsep_2010_46_05_oconnor_the-prospect-of" "JESP" 1 2010 2008-06-20 0 8 1 0 12.5 0
"jsep_2010_46_05_page-gould_intergroup-contact-facilitates" "JESP" 1 2010 2010-01-27 0 13 1 0 7.69 0
"jsep_2010_46_05_park_the-persistence-of" "JESP" 1 2010 2010-01-22 0 26 1 0 3.85 0
"jsep_2010_46_05_peetz_planning-for-the" "JESP" 1 2010 2009-04-06 0 70 7 0 10 0
"jsep_2010_46_05_pyszczynski_is-obama-the" "JESP" 1 2010 2010-03-06 0 5 0 0 0 0
"jsep_2010_46_05_ratliff_creating-distinct-implicit" "JESP" 1 2010 2009-09-18 0 19 5 0 26.32 0
"jsep_2010_46_05_shriver_power-individuation-and" "JESP" 1 2010 2008-12-17 0 36 0 0 0 0
"jsep_2010_46_05_zhong_a-clean-self" "JESP" 1 2010 2010-03-03 0 5 0 0 0 0
"jsep_2010_46_05_ziegler_mood-source-characteristics" "JESP" 1 2010 2009-10-20 0 36 3 0 8.33 0
"jsep_2010_46_06_agthe_dont-hate-me" "JESP" 1 2010 2009-07-02 0 4 0 0 0 0
"jsep_2010_46_06_apfelbaum_age-related-decline" "JESP" 1 2010 2010-04-15 0 10 0 0 0 0
"jsep_2010_46_06_appelt_my-way-how" "JESP" 1 2010 2009-10-23 0 21 0 0 0 0
"jsep_2010_46_06_bar-anan_inaccurate-self-knowledge" "JESP" 1 2010 2009-09-30 0 32 2 0 6.25 0
"jsep_2010_46_06_bar-anan_strategic-modification-of" "JESP" 1 2010 2010-02-04 0 25 2 0 8 0
"jsep_2010_46_06_boltz_temporal-concepts-and" "JESP" 1 2010 2009-09-14 0 21 7 0 33.33 0
"jsep_2010_46_06_callan_when-deserving-translates" "JESP" 1 2010 2010-04-08 0 9 0 0 0 0
"jsep_2010_46_06_dedonder_evaluative-conditioning-of" "JESP" 1 2010 2010-03-30 0 10 0 0 0 0
"jsep_2010_46_06_denson_glucose-consumption-decreases" "JESP" 1 2010 2010-02-02 0 37 2 0 5.41 0
"jsep_2010_46_06_eidelman_longer-is-better" "JESP" 1 2010 2010-12-20 0 16 0 0 0 0
"jsep_2010_46_06_fujita_promoting-prospective-self" "JESP" 1 2010 2009-08-25 0 7 0 0 0 0
"jsep_2010_46_06_haynes_the-ball-dont" "JESP" 1 2010 2009-12-15 0 6 0 0 0 0
"jsep_2010_46_06_hogg_the-solace-of" "JESP" 1 2010 2009-06-08 0 16 0 0 0 0
"jsep_2010_46_06_husnu_elaboration-enhances-the" "JESP" 1 2010 2009-08-04 0 10 1 0 10 0
"jsep_2010_46_06_ijzerman_temperature-perceptions-as" "JESP" 1 2010 2009-12-16 0 10 1 0 10 0
"jsep_2010_46_06_kleef_can-expressions-of" "JESP" 1 2010 2009-07-28 0 5 3 0 60 0
"jsep_2010_46_06_kraus_transference-occurs-across" "JESP" 1 2010 2009-04-08 0 9 0 0 0 0
"jsep_2010_46_06_leighton_social-attitudes-modulate" "JESP" 1 2010 2008-08-27 0 2 0 0 0 0
"jsep_2010_46_06_lydall_rats-place-greater" "JESP" 1 2010 2009-09-07 0 6 1 0 16.67 0
"jsep_2010_46_06_miller_evolution-and-relationship" "JESP" 1 2010 2010-03-29 0 1 0 0 0 0
"jsep_2010_46_06_mok_an-upside-to" "JESP" 1 2010 2010-03-06 0 9 0 0 0 0
"jsep_2010_46_06_monin_attachment-insecurity-and" "JESP" 1 2010 2009-11-15 0 13 0 0 0 0
"jsep_2010_46_06_north_inferring-the-preferences" "JESP" 1 2010 2010-03-01 0 7 0 0 0 0
"jsep_2010_46_06_ogunnaike_the-language-of" "JESP" 1 2010 2009-12-20 0 10 0 0 0 0
"jsep_2010_46_06_petrocelli_perceiving-stability-as" "JESP" 1 2010 2009-11-05 0 34 1 0 2.94 0
"jsep_2010_46_06_rus_leader-power-and" "JESP" 1 2010 2010-12-20 0 21 1 0 4.76 0
"jsep_2010_46_06_rutjens_deus-or-darwin" "JESP" 1 2010 2010-06-01 0 5 3 0 60 0
"jsep_2010_46_06_ruys_when-competition-merges" "JESP" 1 2010 2010-01-19 0 4 1 1 25 25
"jsep_2010_46_06_schmitt_identity-moderates-the" "JESP" 1 2010 2010-11-20 0 24 1 1 4.17 4.17
"jsep_2010_46_06_sestir_violent-and-nonviolent" "JESP" 1 2010 2010-02-03 0 41 3 0 7.32 0
"jsep_2010_46_06_seta_voice-frequency-impacts" "JESP" 1 2010 2009-11-20 0 3 0 0 0 0
"jsep_2010_46_06_stillman_guilty-free-and" "JESP" 1 2010 2009-08-29 0 32 3 0 9.38 0
"jsep_2010_46_06_wilson_when-under-threat" "JESP" 1 2010 2010-02-08 0 11 1 0 9.09 0
"jsep_2010_46_06_wout_when-your-friends" "JESP" 1 2010 2010-01-14 0 14 1 1 7.14 7.14
"jsep_2010_46_06_zomeren_does-group-efficacy" "JESP" 1 2010 2009-05-04 0 6 0 0 0 0
"jsep_2011_47_01_alberst_fighting-self-control" "JESP" 1 2011 2009-09-22 0 13 3 0 23.08 0
"jsep_2011_47_01_alter_fondness-makes-the" "JESP" 1 2011 2010-04-03 0 23 0 0 0 0
"jsep_2011_47_01_bartels_a-group-construal" "JESP" 1 2011 2009-12-20 0 5 0 0 0 0
"jsep_2011_47_01_butz_a-new-threat" "JESP" 1 2011 2010-12-20 0 35 1 0 2.86 0
"jsep_2011_47_01_correll_dangerous-enough-moderating" "JESP" 1 2011 2009-10-14 0 17 0 0 0 0
"jsep_2011_47_01_cremer_on-the-near" "JESP" 1 2011 2009-10-20 0 38 1 0 2.63 0
"jsep_2011_47_01_derks_the-threat-vs" "JESP" 1 2011 2010-12-20 0 2 0 0 0 0
"jsep_2011_47_01_dillen_at-face-value" "JESP" 1 2011 2009-11-02 0 9 3 0 33.33 0
"jsep_2011_47_01_eibach_how-to-keep" "JESP" 1 2011 2010-06-29 0 11 0 0 0 0
"jsep_2011_47_01_embodied-metaphor-and" "JESP" 1 2011 2009-09-28 0 23 3 0 13.04 0
"jsep_2011_47_01_evans_elements-of-trust" "JESP" 1 2011 2009-10-20 0 3 2 0 66.67 0
"jsep_2011_47_01_eyal_the-effect-of" "JESP" 1 2011 2010-07-25 0 6 1 0 16.67 0
"jsep_2011_47_01_fayant_moving-forward-is" "JESP" 1 2011 2010-02-26 0 9 3 0 33.33 0
"jsep_2011_47_01_fcohen_finding-everland-flight" "JESP" 1 2011 2009-03-03 0 4 0 0 0 0
"jsep_2011_47_01_fransen_when-fit-fosters" "JESP" 1 2011 2010-02-22 0 11 0 0 0 0
"jsep_2011_47_01_freeman_when-two-become" "JESP" 1 2011 2010-04-16 0 7 0 0 0 0
"jsep_2011_47_01_galak_the-virtues-of" "JESP" 1 2011 2010-06-17 0 7 1 0 14.29 0
"jsep_2011_47_01_greitemeyer_exposure-to-music" "JESP" 1 2011 2009-11-25 0 41 1 0 2.44 0
"jsep_2011_47_01_henderson_mere-physical-distance" "JESP" 1 2011 2009-12-07 0 32 1 0 3.12 0
"jsep_2011_47_01_howard_the-effects-of" "JESP" 1 2011 2010-01-29 0 40 4 1 10 2.5
"jsep_2011_47_01_janssens_can-buy-me" "JESP" 1 2011 2010-07-01 0 10 1 0 10 0
"jsep_2011_47_01_jaremka_reducing-defensive-distancing" "JESP" 1 2011 2009-09-15 0 7 0 0 0 0
"jsep_2011_47_01_kteily_social-dominance-orientation" "JESP" 1 2011 2010-04-01 0 6 2 0 33.33 0
"jsep_2011_47_01_leander_mind-your-mannerisms" "JESP" 1 2011 2009-10-01 0 21 1 0 4.76 0
"jsep_2011_47_01_loersch_the-color-of" "JESP" 1 2011 2010-04-22 0 7 0 0 0 0
"jsep_2011_47_01_mallett_the-unexpectedly-positive" "JESP" 1 2011 2010-07-21 0 3 0 0 0 0
"jsep_2011_47_01_morris_isolating-effects-of" "JESP" 1 2011 2009-05-26 0 29 1 0 3.45 0
"jsep_2011_47_01_morrison_white-or-european" "JESP" 1 2011 2010-03-29 0 23 0 0 0 0
"jsep_2011_47_01_moskowitz_egalitarian-goals-trigger" "JESP" 1 2011 2009-07-09 0 29 2 2 6.9 6.9
"jsep_2011_47_01_savitsky_the-closeness-communication" "JESP" 1 2011 2010-07-29 0 11 1 0 9.09 0
